mu,gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,gamma7,gamma8,gamma9,gamma10,gamma11,gamma12,gamma13,gamma14,gamma15,gamma16,gamma17,gamma18,gamma19,gamma20
2043.36,9.652549231855866e-08,8.389240140572717e-08,9.317355624680924e-11,9.145614571464211e-08,7.26702125328111e-10,9.445113324153108e-08,2.5351204407182282e-09,9.616769011524122e-08,6.018863600336529e-09,9.725007739768016e-08,1.1326125840426966e-08,9.761047972452172e-08,1.8184154080057202e-08,9.81763616243151e-08,2.6018723430637348e-08,9.873488209313183e-08,3.4144243569501496e-08,9.85444927153938e-08,4.196398929635224e-08,9.927998422547998e-08
2212.22,7.423883738460197e-08,6.360760222736966e-08,5.865319835417685e-11,7.103495458297035e-08,4.603078026234023e-10,7.297549622574698e-08,1.6159401017268728e-09,7.482989337102649e-08,3.874739710945686e-09,7.514768774459114e-08,7.383661435554027e-09,7.653433402970089e-08,1.2023371490087406e-08,7.617721484760459e-08,1.7458166466555352e-08,7.683738091980755e-08,2.3267320785245284e-08,7.718829176356987e-08,2.9054001104893454e-08,7.745346300403978e-08
2395.03,6.130656008248206e-08,5.23042172198857e-08,4.237905009605297e-11,5.738632241588032e-08,3.3410976307421914e-10,6.002868243150422e-08,1.180510407637113e-09,6.103132468218084e-08,2.8537433675077363e-09,6.177576440324691e-08,5.484134493158798e-09,6.216640261970242e-08,9.017083832679252e-09,6.239942202777929e-08,1.3231091973828974e-08,6.267460824210825e-08,1.7814044398562417e-08,6.309394337683281e-08,2.2445938850983573e-08,6.323890173869565e-08
2592.94,4.8066402266691147e-08,4.119913245256355e-08,2.88026064296498e-11,4.513128905675875e-08,2.272718538966447e-10,4.719195074344256e-08,8.067502421015538e-10,4.7956671479421e-08,1.9645105937420574e-09,4.8585108401077746e-08,3.8107655086243355e-09,4.920890043642737e-08,6.329169414179817e-09,4.959085365751142e-08,9.383377288601837e-09,4.979100009159842e-08,1.2775766123764101e-08,4.982759822684907e-08,1.6287022250678662e-08,5.0228821079888526e-08
2807.22,3.794641265411324e-08,3.250516755911664e-08,1.9213978928704502e-11,3.5980532988150965e-08,1.5167872517257699e-10,3.72744538399521e-08,5.417892937816883e-10,3.826603739668231e-08,1.3303156836956928e-09,3.853478876807222e-08,2.6042612742010215e-09,3.8856575163756035e-08,4.375799144170785e-09,3.912719119448691e-08,6.5765061136854556e-09,3.911319928770362e-08,9.074239869311392e-09,3.927653012818718e-08,1.1710514468362973e-08,3.9326731342127826e-08
3039.2,3.00632804683067e-08,2.4915356362944707e-08,1.3129322051668227e-11,2.8698311556918296e-08,1.039224234809354e-10,2.906927939997608e-08,3.733621462588375e-10,2.9721170594201815e-08,9.218453726512947e-10,3.01019448623826e-08,1.8191182013684895e-09,3.0432786253300944e-08,3.082091935126358e-09,3.078227031356484e-08,4.671312632820222e-09,3.157313074667985e-08,6.504705332377324e-09,3.093240883224767e-08,8.478952883134892e-09,3.1170702392099564e-08
3290.34,2.5167912399205873e-08,2.1576253309525402e-08,9.723938923274554e-12,2.353560366074753e-08,7.735388125145222e-11,2.4322082793368825e-08,2.7883505631332793e-10,2.5041317999654762e-08,6.908654445067605e-10,2.562053436522056e-08,1.3711175088624641e-09,2.5592852351208277e-08,2.338114975749156e-09,2.570924427545816e-08,3.56862496074384e-09,2.5659495415586833e-08,5.0115752465056896e-09,2.6063307598654947e-08,6.6007323441611105e-09,2.6070350902068096e-08
3562.25,1.8757742965415912e-08,1.5758432689990226e-08,5.613678938206271e-12,1.8054673703694343e-08,4.552264765128321e-11,1.847368800597333e-08,1.666360641634134e-10,1.898885216939032e-08,4.1733006147947457e-10,1.903624968767426e-08,8.37996950398258e-10,1.9412394667720697e-08,1.4469372446248963e-09,1.948232510012818e-08,2.2393275300309915e-09,1.972846417449463e-08,3.1868415606621217e-09,1.970563049555468e-08,4.2464170191389164e-09,1.9881458226719252e-08
3856.62,1.4898236080305397e-08,1.3008018923625912e-08,3.7448159510621535e-12,1.4301034092696572e-08,3.0802750950649026e-11,1.4811209797641306e-08,1.134150917512601e-10,1.5109993618016707e-08,2.861390205873674e-10,1.5338375075559927e-08,5.785762429486447e-10,1.544212385167127e-08,1.00737380169998e-09,1.557183963826422e-08,1.5741961974945283e-09,1.56978998474569e-08,2.2630509469673287e-09,1.5679477393993565e-08,3.0455299855818498e-09,1.5708008793745314e-08
4175.32,1.2122928011629321e-08,1.0302519854619138e-08,2.5399591491540963e-12,1.1421412839436833e-08,2.1109046346198645e-11,1.2040689774163494e-08,7.812511227238428e-11,1.2300112306933142e-08,1.9816251579877745e-10,1.2464847303625702e-08,4.0206402376304957e-10,1.264136041694927e-08,7.041692769079489e-10,1.2549479328912511e-08,1.108677354935159e-09,1.2763281176495206e-08,1.604808576074969e-09,1.2732092145457048e-08,2.1727555565208696e-09,1.2843630116669817e-08
4520.35,9.454593252350251e-09,8.275803885876764e-09,1.743558014296955e-12,9.197580957890246e-09,1.4655393157305022e-11,9.525930719852014e-09,5.4394437791812794e-11,9.660078652857998e-09,1.3859289311911211e-10,9.862473454834798e-09,2.826613910674155e-10,9.966486305677565e-09,4.985670267375632e-10,9.979349298672415e-09,7.908795386885227e-10,1.0093605883717e-08,1.1545431397267795e-09,1.0135182257436678e-08,1.5779135886150325e-09,1.0083128197118661e-08
4893.9,7.503316492153922e-09,6.508024566287525e-09,1.1573671984447205e-12,7.426215068769966e-09,9.799005002200314e-12,7.649977165035911e-09,3.6359300033862985e-11,7.774691623813237e-09,9.33902836511668e-11,7.891878592395444e-09,1.9201501637839286e-10,7.933578143343594e-09,3.410764035237854e-10,7.964725702014248e-09,5.446300412442168e-10,8.049544510278657e-09,8.019423571763121e-10,8.08115272350405e-09,1.107513678340819e-09,8.156694056309197e-09
5298.32,4.945882441680873e-09,4.3616251982307526e-09,7.805350929333132e-13,4.937074477223021e-09,6.577150129271443e-12,4.8444000782276116e-09,2.4381942070462573e-11,5.218394194949706e-09,6.26863164591396e-11,5.0399838648656216e-09,1.2876336945367602e-10,5.063096620995567e-09,2.2925644535300923e-10,5.1893547541870434e-09,3.676869593307972e-10,5.451684853223409e-09,5.436104673014208e-10,5.096979712394615e-09,7.537479351565896e-10,5.369865972938171e-09
5736.15,3.934790072485938e-09,3.362018914382759e-09,5.07962201273017e-13,3.963349776333611e-09,4.238469061806909e-12,3.880833452116742e-09,1.5684998063010458e-11,3.976601296319409e-09,4.041732857148663e-11,4.0894419223840935e-09,8.350942196128118e-11,4.153862342619378e-09,1.4940460859286365e-10,4.149441776785396e-09,2.4084038699400973e-10,4.15799775564968e-09,3.583957550405843e-10,4.136653474540289e-09,5.011298171777256e-10,4.28187046399455e-09
6210.17,3.641616482322206e-09,3.2579833163981887e-09,3.999265059921752e-13,3.765589857580644e-09,3.326149027925742e-12,3.831806586686913e-09,1.2361166133033864e-11,3.9550684057167875e-09,3.193804624704231e-11,3.983609646029324e-09,6.631028931027658e-11,4.035756004046943e-09,1.191694932370423e-10,4.018755722869755e-09,1.9312055922920435e-10,4.038275884188347e-09,2.8895209364189413e-10,4.067250472406863e-09,4.0589954817952517e-10,4.099438149220604e-09
6723.36,2.7896957624784078e-09,2.538964741568265e-09,2.706457365330135e-13,2.8429745170864714e-09,2.224857088512459e-12,2.873714201787658e-09,8.300256645928981e-12,3.047029353325607e-09,2.148290327088698e-11,3.018772685807266e-09,4.477593472794814e-11,3.1090791787835377e-09,8.077678973798167e-11,3.0870395622231135e-09,1.314731856670612e-10,3.1031335737800266e-09,1.977354571938566e-10,3.122977516875137e-09,2.7979822911177504e-10,3.1378037340163762e-09
7278.95,2.2086530506889306e-09,2.024443908655505e-09,1.84950255528097e-13,2.3264516906332844e-09,1.5108839619495083e-12,2.3464944924725303e-09,5.653874056778706e-12,2.4669415622687034e-09,1.4644990114346225e-11,2.462279579239969e-09,3.0684045197222166e-11,2.5233889213175036e-09,5.559957268120273e-11,2.530892930787927e-09,9.092695576495655e-11,2.545567943674328e-09,1.3753025136108862e-10,2.5235263649606052e-09,1.95554538390343e-10,2.5662575373419783e-09
7880.46,1.6082458432255831e-09,1.4565364186074166e-09,1.0678850824121541e-13,1.6817682970126124e-09,8.665672093943953e-13,1.6825436575212923e-09,3.2649572932550286e-12,1.764789555550789e-09,8.46521024041158e-12,1.8087445273909642e-09,1.7854114642177822e-11,1.8582403629300286e-09,3.2485836974637095e-11,1.8124754375917123e-09,5.3251273553735945e-11,1.836323085041257e-09,8.100546545833076e-11,1.862672192641743e-09,1.1603282800379251e-10,1.8489248088381e-09
8531.68,1.2200792223852219e-09,1.2215250471951324e-09,8.059609385315896e-14,1.3926583933643062e-09,6.556822284945134e-13,1.4100086979026974e-09,2.4813830284523774e-12,1.4838257163660285e-09,6.4398138581471095e-12,1.4918638748082248e-09,1.3582827376694563e-11,1.5272011592365287e-09,2.477605209310256e-11,1.5053571784768184e-09,4.07560585455611e-11,1.6015735293416005e-09,6.216560226152363e-11,1.4980138968777523e-09,8.93341115649483e-11,1.5626741726501838e-09
9236.71,1.046152759596871e-09,1.0462233053723503e-09,5.15007210812566e-14,1.1575722066454276e-09,4.26214487223094e-13,1.1766521610047796e-09,1.6256582385565216e-12,1.1999210135627284e-09,4.2502421975219615e-12,1.2046017360653792e-09,9.011818262788023e-12,1.2177016397304643e-09,1.653669969354919e-11,1.2367955501516902e-09,2.734864905059443e-11,1.2343900459038867e-09,4.195285158597045e-11,1.2186830142700694e-09,6.06686447398648e-11,1.2530870716376818e-09
10000.0,8.36204860551734e-10,8.741674965084396e-10,3.5786097363862055e-14,9.147673669430604e-10,2.9546474554496617e-13,9.573847265082777e-10,1.1291468203085374e-12,9.58122915371104e-10,2.9550621575676183e-12,9.533081004791625e-10,6.2633036497430524e-12,9.81354077437614e-10,1.1521748911715016e-11,9.89999852439843e-10,1.913254973369595e-11,9.842008332679283e-10,2.946018170516841e-11,9.837117819884402e-10,4.280043009934294e-11,1.0275907022554585e-09
10000.0,8.36204860551734e-10,8.741674965084396e-10,3.5786097363862055e-14,9.147673669430604e-10,2.9546474554496617e-13,9.573847265082777e-10,1.1291468203085374e-12,9.58122915371104e-10,2.9550621575676183e-12,9.533081004791625e-10,6.2633036497430524e-12,9.81354077437614e-10,1.1521748911715016e-11,9.89999852439843e-10,1.913254973369595e-11,9.842008332679283e-10,2.946018170516841e-11,9.837117819884402e-10,4.280043009934294e-11,1.0275907022554585e-09
10476.2,7.617816259407393e-10,7.744715653426194e-10,3.1812151524325264e-14,8.43820660378868e-10,2.6216694847113525e-13,8.870408139242404e-10,1.0026269596662707e-12,8.979132072629076e-10,2.634143439867813e-12,9.085812509190875e-10,5.598406894924838e-12,9.20105429714758e-10,1.0333904091921087e-11,9.105402781374101e-10,1.72062032728165e-11,9.2529399643316e-10,2.6538164283386368e-11,9.243862976691954e-10,3.853470169850194e-11,9.196411735212802e-10
10975.0,5.993770826610617e-10,6.358257713199655e-10,2.0541425059831767e-14,6.613509137260057e-10,1.6884838501964265e-13,7.133227443429337e-10,6.488350565044803e-13,7.088780096487067e-10,1.7132185010325322e-12,7.315221083414226e-10,3.6497631971062425e-12,7.272746143185652e-10,6.76016044455379e-12,7.417539867848117e-10,1.1299988798200167e-11,7.496585488041123e-10,1.7506426292929795e-11,7.441048566195247e-10,2.5552308205296608e-11,7.482842806494735e-10
11497.6,5.601929654210055e-10,6.205594898118384e-10,2.018859587344047e-14,6.391553110296206e-10,1.6660551506007206e-13,6.66620362395949e-10,6.361965555699772e-13,6.71246487035278e-10,1.6810957876727983e-12,6.845305407476298e-10,3.5808152273783286e-12,6.919506262331898e-10,6.6238020038092625e-12,6.984901178355398e-10,1.1043976939625774e-11,7.032531632080571e-10,1.7087220156284045e-11,7.052610032539098e-10,2.4908707546512513e-11,7.083008545997749e-10
12045.0,4.965822070044272e-10,5.600601641280707e-10,1.7261793392945582e-14,5.914666001067804e-10,1.420724206062708e-13,6.076591366969671e-10,5.417503998581537e-13,6.138024437815871e-10,1.4365681867666173e-12,6.255977435493016e-10,3.055122510424941e-12,6.281504067829777e-10,5.6545315039183535e-12,6.303270543332546e-10,9.45432206160399e-12,6.333222181601899e-10,1.462752857652729e-11,6.299451292832935e-10,2.1313645080778086e-11,6.319695375911826e-10
12618.6,3.9300100161444634e-10,4.5660056017202634e-10,1.1781729616460409e-14,4.5499703593670957e-10,9.752490079713941e-14,4.766642871996476e-10,3.722951149975246e-13,4.816831844963483e-10,9.895944934869131e-13,4.933957366948433e-10,2.115876705936596e-12,4.96826280403308e-10,3.926044368883181e-12,5.041745406704624e-10,6.564656785861854e-12,5.016499049386668e-10,1.0209116218626844e-11,4.940549058139332e-10,1.4998431955392524e-11,4.956778538667985e-10
13219.4,3.293069611961511e-10,4.200389655910104e-10,9.62866533855442e-15,4.2794865380776976e-10,7.997461514325105e-14,4.349361579428862e-10,3.0606600469798505e-13,4.3688071715166094e-10,8.155872816641443e-13,4.5534155388601545e-10,1.7413585681180731e-12,4.6445961790414723e-10,3.232208066010015e-12,4.5921539835996293e-10,5.4136589934316354e-12,4.575391260915268e-10,8.412990852608536e-12,4.5825350847431806e-10,1.233105689952067e-11,4.653331042601188e-10
13848.9,3.2310910023138677e-10,3.8949323510841614e-10,8.52237605326027e-15,3.890061354502144e-10,7.094511504540698e-14,4.1346733562248695e-10,2.7369642561556257e-13,4.214823375422552e-10,7.320823692817252e-13,4.2353260619617896e-10,1.5647509032037928e-12,4.267180689130482e-10,2.915045759138111e-12,4.2511145256966133e-10,4.926505210849052e-12,4.285543701581713e-10,7.691522649372024e-12,4.332221539486304e-10,1.129199597397444e-11,4.3088418130486757e-10
14508.3,2.600983592744595e-10,3.184559698188625e-10,5.125363701412718e-15,3.1233366233994673e-10,4.3684909776500284e-14,3.2595840081351485e-10,1.708165114458329e-13,3.3842684601147986e-10,4.572762389712359e-13,3.5383953623357387e-10,9.878086489235462e-13,3.4963173450523834e-10,1.847895110108228e-12,3.4652699740990174e-10,3.1305877673369498e-12,3.503705834485222e-10,4.9058221093194895e-12,3.5476067846654746e-10,7.261020666717718e-12,3.58940767877398e-10
15199.1,2.2701538802334387e-10,2.9067940425778853e-10,3.8737925670970926e-15,2.852746809335812e-10,3.443984912624499e-14,2.9624637692088437e-10,1.3681382478358944e-13,3.0790002208737257e-10,3.6809291234372e-13,3.194402653795857e-10,7.990551577734645e-13,3.177029791790864e-10,1.49780878583779e-12,3.127817285396506e-10,2.5433169656837725e-12,3.1516234672024815e-10,3.996172302460302e-12,3.201693352843928e-10,5.929106284223812e-12,3.274312102021342e-10
15922.8,1.8854788505200063e-10,2.559072045858548e-10,2.656096238737134e-15,2.551453705517647e-10,2.599664950015548e-14,2.6456560829028254e-10,1.0482683793338958e-13,2.7546970346459485e-10,2.846327774314158e-13,2.8039421494767086e-10,6.226754245043799e-13,2.7468823794511785e-10,1.1739095259724644e-12,2.684615067951951e-10,2.002709245328445e-12,2.750835125062198e-10,3.1596356429825914e-12,2.843948620444758e-10,4.704054279909358e-12,2.823567502822132e-10
16681.0,1.615026058289584e-10,2.2864063543791361e-10,1.7359203044539952e-15,2.3086938962446786e-10,1.9178526504740057e-14,2.3773382351173865e-10,7.825179873203263e-14,2.459451387767786e-10,2.1588758609570263e-13,2.48778313932324e-10,4.768762636526039e-13,2.4388897152316675e-10,9.052349241846914e-13,2.4143271810392123e-10,1.5517914833176325e-12,2.4836312910794035e-10,2.460774680652493e-12,2.522240391014749e-10,3.683179484017723e-12,2.530341201196464e-10
17475.3,1.401080759234041e-10,2.0724175213428605e-10,1.1798377437760674e-15,2.128575965848368e-10,1.4789526427609194e-14,2.1608169609048026e-10,6.048296806121251e-14,2.2136833339666456e-10,1.7064274440593402e-13,2.2218863295170758e-10,3.799662795783661e-13,2.1991758369033026e-10,7.25075248509031e-13,2.211758618494774e-10,1.2469389622570827e-12,2.2633926000606057e-10,1.984992869442662e-12,2.2746327532250724e-10,2.9839943299273697e-12,2.30765253322502e-10
18307.4,1.1660813948578745e-10,1.82359071884773e-10,7.325838349155222e-16,1.9093610976508679e-10,1.0419437568429329e-14,1.915975334786085e-10,4.2917932367968014e-14,1.9326103706317073e-10,1.233815049589265e-13,1.9132656170749404e-10,2.7749251291269764e-13,1.9232941882583852e-10,5.347541894364373e-13,1.9661464021508745e-10,9.250683070631085e-13,1.981417726167799e-10,1.4790559024094562e-12,1.9694575402155704e-10,2.235157918454531e-12,1.9855577186333978e-10
19179.1,9.867549116194572e-11,1.6436821339965965e-10,4.711259008282123e-16,1.739892942437105e-10,7.917298872259028e-15,1.7492186254663968e-10,3.349062587486258e-14,1.740555172589451e-10,9.67286587167171e-14,1.7100078119463933e-10,2.2073809714433608e-13,1.738069805920513e-10,4.2835752258612863e-13,1.7693062895470222e-10,7.439015127713954e-13,1.7669586263732614e-10,1.192034353723212e-12,1.7601741732064737e-10,1.8080397261637004e-12,1.7597878662322282e-10
20092.3,8.50822442449742e-11,1.4913561188317838e-10,3.38779294170194e-16,1.5384015778117837e-10,6.158645178350673e-15,1.58580579105724e-10,2.6558930674585337e-14,1.56716144494389e-10,7.676793437306678e-14,1.5433886880043037e-10,1.755099688309159e-13,1.5919818484689317e-10,3.4028686623252424e-13,1.568693968530919e-10,5.914142951967877e-13,1.598853339163842e-10,9.4857174988122e-13,1.5690572946177095e-10,1.440925440722127e-12,1.5945255356734025e-10
21049.0,7.271196783271738e-11,1.3470224978099815e-10,2.2854435739440344e-16,1.3455742863161587e-10,4.548056950446023e-15,1.426303685727439e-10,2.0514308762967136e-14,1.3955363588804168e-10,5.967756220103437e-14,1.392066168933997e-10,1.3807967131321978e-13,1.4423672552680052e-10,2.690312160972621e-13,1.3957137792302913e-10,4.692614705783705e-13,1.451355682574886e-10,7.535784146408902e-13,1.401791150851812e-10,1.1467578537062036e-12,1.447327105065041e-10
22051.3,5.920960820270532e-11,1.2037296902187455e-10,1.4577689251625504e-16,1.1917640217312055e-10,3.1098512174303282e-15,1.265335962515349e-10,1.462821646011895e-14,1.2532609578520833e-10,4.260453219836394e-14,1.2331670020984453e-10,9.997493796924251e-14,1.2814580266408017e-10,1.9700707346768736e-13,1.244102209214068e-10,3.464022311210715e-13,1.263978754841068e-10,5.58410992015322e-13,1.2555799173113702e-10,8.512673351046969e-13,1.2969762232709013e-10
23101.3,5.109598948020932e-11,1.1040402888935417e-10,1.046834990762385e-16,1.0881191156395349e-10,2.3608705748841044e-15,1.1489219006258368e-10,1.16220111931179e-14,1.163066045436496e-10,3.39216253606119e-14,1.132303119503916e-10,7.984567444378139e-14,1.1750361025741689e-10,1.5860191267532106e-13,1.1549075244634706e-10,2.8072783398833473e-13,1.1543110118080222e-10,4.545291312356764e-13,1.1610804864978543e-10,6.938180539500321e-13,1.1804480961886845e-10
24201.3,4.2539196045601986e-11,9.984767355150142e-11,6.485779063973529e-17,9.754360872773792e-11,1.5401305733960588e-15,1.0284719342556513e-10,8.014253120351914e-15,1.0468451637912003e-10,2.35491887396747e-14,1.0167880578144663e-10,5.53819820742874e-14,1.0568381722874459e-10,1.110027078239005e-13,1.0411670696061155e-10,1.9804626947190624e-13,1.0357495669574081e-10,3.228691544474458e-13,1.0421855864317627e-10,4.949527199232906e-13,1.051040918819485e-10
25353.6,3.552722226577422e-11,9.198011554540907e-11,3.788401376709859e-17,8.946674966508379e-11,9.868243237958294e-16,9.443531706240524e-11,5.695440995663942e-15,9.60664428986099e-11,1.7277212526504733e-14,9.32491020534526e-11,4.074186943713996e-14,9.749652455719289e-11,8.286371137550532e-14,9.51788249157733e-11,1.4938617735224486e-13,9.488614407914035e-11,2.4450816735231633e-13,9.514493902705742e-11,3.75997435561624e-13,9.627041441171203e-11
26560.9,3.101856078835749e-11,8.633820848820022e-11,2.8143571025362105e-17,8.299286945675515e-11,7.391380146919285e-16,8.792848307208769e-11,4.4063724530463925e-15,8.81994677737989e-11,1.3705236760548624e-14,8.640411136909975e-11,3.263981229662176e-14,8.905523867081434e-11,6.66949110723588e-14,8.829204335926177e-11,1.2082972102610538e-13,8.828357314958639e-11,1.987415485961441e-13,8.870869731974784e-11,3.076011308646841e-13,8.947615872032286e-11
27825.6,2.903524718950089e-11,8.358064206545716e-11,2.322768767689624e-17,8.052731536111924e-11,6.285492368888441e-16,8.538370056885439e-11,3.916846914537414e-15,8.556724640264816e-11,1.2380164386499956e-14,8.361054117698533e-11,2.9393199409254045e-14,8.630108162184887e-11,6.033438328387661e-14,8.534547198158487e-11,1.1038082439134059e-13,8.5454119135708e-11,1.8262619715148338e-13,8.563070597421855e-11,2.835269980076153e-13,8.658279231591967e-11
29150.5,2.450119569333145e-11,7.706685202771269e-11,1.6370489434245364e-17,7.443396261577532e-11,4.496398883452192e-16,7.869228901069904e-11,2.8513744029334523e-15,7.886075623470531e-11,9.036836544820535e-15,7.701085852253464e-11,2.128686105554534e-14,7.899812704628012e-11,4.3699157432730223e-14,7.812901371133368e-11,8.047345448024395e-14,7.847682051271468e-11,1.3400154015292394e-13,7.854751906203615e-11,2.0931243357007156e-13,7.943500231675366e-11
30538.6,2.1649120764510547e-11,7.263447038094757e-11,1.1986479814348156e-17,7.041152794877934e-11,3.41984349457422e-16,7.373922546428974e-11,2.2961431418417316e-15,7.35412243906572e-11,7.44775724323432e-15,7.232023185626811e-11,1.7300659830439287e-14,7.416838938856258e-11,3.505619398958025e-14,7.363351051375033e-11,6.497009200521004e-14,7.330841406691901e-11,1.089675033149505e-13,7.394773295710981e-11,1.7065923010549527e-13,7.432094870076133e-11
31992.7,1.871011156015533e-11,6.815130036671157e-11,7.134008017682693e-18,6.592139175937615e-11,2.1122373098290398e-16,6.868194229856593e-11,1.5765797114368982e-15,6.852711438192348e-11,5.5594792336853e-15,6.74834179752655e-11,1.3301117839118328e-14,6.948187098474485e-11,2.690255470318365e-14,6.89200951561705e-11,5.0202445183606106e-14,6.835845654832844e-11,8.520943253510279e-14,6.907491479920187e-11,1.33988305982776e-13,6.922191960772877e-11
33516.0,1.6902105756599354e-11,6.493259766912242e-11,6.516199590384349e-18,6.350066081566863e-11,1.9139283696985024e-16,6.573901561749794e-11,1.4167633974429874e-15,6.537875218185857e-11,4.9554022201926016e-15,6.462831496914493e-11,1.1754442561774676e-14,6.584278036362213e-11,2.350422279440681e-14,6.574822487811701e-11,4.3325945488130614e-14,6.51915599045495e-11,7.289413335899719e-14,6.610109481802753e-11,1.141623005457818e-13,6.6067071924724e-11
35111.9,1.456933161404341e-11,6.003120036605949e-11,5.554606701101338e-18,5.912886760709762e-11,1.6076530078851825e-16,6.140435337099335e-11,1.1747171836438195e-15,6.028255342040721e-11,4.077371747173452e-15,6.00275304393793e-11,9.619684639723218e-15,6.165554771110275e-11,1.9151283451143296e-14,6.17535625945491e-11,3.524390152965173e-14,6.043990319641108e-11,5.92733733329909e-14,6.17299995619316e-11,9.271810682289948e-14,6.157141261089763e-11
36783.8,1.2589001991435229e-11,5.595084716613004e-11,3.3215915575948025e-18,5.468454072709473e-11,9.368565493331088e-17,5.637562967517992e-11,7.117912018259341e-16,5.5933153824746374e-11,2.6415911576970624e-15,5.5729887973689534e-11,6.543673926148039e-15,5.6721974838399697e-11,1.3208596503376228e-14,5.648206385263525e-11,2.4175458313840225e-14,5.616879025670287e-11,4.0718082232018394e-14,5.657137112091216e-11,6.45734217502601e-14,5.644646929400339e-11
38535.3,1.100215363254333e-11,5.319447876586172e-11,1.849221171338208e-18,5.1324085164551326e-11,5.248564051250034e-17,5.285776382494342e-11,4.363878507430306e-16,5.304027237263396e-11,1.81566107148626e-15,5.285089180705715e-11,4.890270605938021e-15,5.283606807427517e-11,1.0254522075215606e-14,5.2247586528743143e-11,1.889673805911966e-14,5.3316650373703594e-11,3.1863966547404253e-14,5.2852934591300714e-11,5.090959148705202e-14,5.266408124386687e-11
40370.2,1.0151726473269587e-11,5.164142375775674e-11,1.553761333849501e-18,4.933134199861987e-11,4.419022631795776e-17,5.095081108489715e-11,3.7903650289537357e-16,5.145148092509987e-11,1.6320344203022274e-15,5.096999287158707e-11,4.4846295508723766e-15,5.0894328357793306e-11,9.434989758415489e-15,4.996363859564391e-11,1.7273064591540917e-14,5.1635814553762e-11,2.895111151327099e-14,5.1070098201385466e-11,4.6286055253975745e-14,5.06586557348079e-11
42292.4,9.402424223281932e-12,4.9574757520825907e-11,1.2286781455496397e-18,4.73380695096398e-11,3.4392652838238066e-17,4.86518094198973e-11,3.008679991171819e-16,4.9309493133833397e-11,1.3445934807596326e-15,4.867607537332644e-11,3.821212352055625e-15,4.881845406898637e-11,8.20029242559877e-15,4.7946661763166486e-11,1.5113304120602254e-14,4.970577506811296e-11,2.5314927094604795e-14,4.855375842231789e-11,4.047166384075882e-14,4.838808115878906e-11
44306.2,7.955422166098994e-12,4.7159025626315835e-11,1.0652809985983048e-18,4.463805316235671e-11,2.9871300853015474e-17,4.582787532202926e-11,2.585096695417814e-16,4.668195225215784e-11,1.1279318821273256e-15,4.5775421701516635e-11,3.1212856980020262e-15,4.6485655247564894e-11,6.556785697262664e-15,4.5334906736015604e-11,1.1940659821509658e-14,4.707728073197342e-11,1.9987615997651926e-14,4.5782436686336434e-11,3.220757707159494e-14,4.54871698244623e-11
46415.9,6.206826543008521e-12,4.3501605443555493e-11,6.020725432425504e-19,4.2018885814741907e-11,1.6121944590240068e-17,4.266094635221181e-11,1.434624784950338e-16,4.3654665071328176e-11,6.780492006589042e-16,4.250999313496737e-11,2.048178356770989e-15,4.316304104403236e-11,4.5797432451130556e-15,4.249945472995209e-11,8.571139056775831e-15,4.388552602300423e-11,1.429210221721381e-14,4.3031765742298585e-11,2.2698443551466983e-14,4.2476391014693205e-11
48626.0,4.9215139286087684e-12,3.9927077682182046e-11,3.3759672917948737e-19,3.8645362987216346e-11,8.597231912359089e-18,3.908483597205302e-11,7.590241275079988e-17,3.994651760815541e-11,3.7162499344505926e-16,3.8948900034338823e-11,1.1953604128970245e-15,3.9712669326230864e-11,2.8546021156544985e-15,3.912724706669374e-11,5.631273926846429e-15,4.016649221943239e-11,9.694429393238765e-15,3.940629319256186e-11,1.554306716405065e-14,3.8887436173992777e-11
50941.4,4.411863336049637e-12,3.7518436475753594e-11,2.8174967714410816e-19,3.540531720337092e-11,7.042415845511168e-18,3.588860530531802e-11,6.212534625081361e-17,3.725784209556327e-11,3.064686172400866e-16,3.5196881366260177e-11,9.945175753167118e-16,3.718241111785818e-11,2.3856192042197874e-15,3.653553093661456e-11,4.702349784092054e-15,3.756894436222317e-11,8.052350214708967e-15,3.623217405735083e-11,1.2795547491724158e-14,3.48740453100058e-11
53367.0,3.589411854158008e-12,3.263756734755636e-11,2.0725253490962084e-19,3.23333124325798e-11,5.412466364033893e-18,3.257563112017756e-11,4.802697775125475e-17,3.241465011597675e-11,2.3422635821117564e-16,3.267785560831681e-11,7.450210415946845e-16,3.270154840273387e-11,1.751258173739123e-15,3.309796302438736e-11,3.3990274433133826e-15,3.346870996552406e-11,5.76647890458193e-15,3.215795221671925e-11,9.136162187571797e-15,3.2402778374654366e-11
55908.1,3.3486309117318786e-12,3.1863661051358934e-11,1.861059633704108e-19,3.170166141641281e-11,4.6763837239845636e-18,3.186021190894843e-11,4.1011569598306573e-17,3.171566678847746e-11,2.0007370224405964e-16,3.193803212064835e-11,6.421784754448001e-16,3.2032659175458025e-11,1.5273623648434835e-15,3.2480872791863845e-11,2.996552996374514e-15,3.264892587889525e-11,5.132031055654895e-15,3.1574041584775296e-11,8.207024695580791e-15,3.1778474198606366e-11
